0f24a3d849ce97b9d3b10b7f3a93cfd2,10 March 2021  08:38 AM,10 March 2021  08:53 AM,14 хв 53 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
3bf54898257510366c1626dee454c06b,10 March 2021  08:38 AM,10 March 2021  08:58 AM,20 хв 1 сек,"5,50","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,00",-,"0,00"
8778a5941eb91feead04e87a318592d2,10 March 2021  08:38 AM,10 March 2021  08:58 AM,19 хв 42 сек,"8,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,00"
998e6440be912e4d2e7655879f40a79d,10 March 2021  08:39 AM,10 March 2021  08:58 AM,19 хв 57 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
edb281e6aeeb6b70f3511cc87846805a,10 March 2021  08:39 AM,10 March 2021  08:58 AM,19 хв 27 сек,"4,00","0,00","0,50","0,00","0,50","0,00","0,00","0,00","0,00","0,00","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,00"
2d3059196a7dac14700aff3770d3cb74,10 March 2021  08:39 AM,10 March 2021  08:59 AM,20 хв,"4,50","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,00","0,50","0,50","0,00","0,50","0,50","0,00","0,00","0,50","0,00","0,00","0,00","0,00"
a40d9e74995d3d7ed521e8e95e5b74d5,10 March 2021  08:39 AM,10 March 2021  08:59 AM,20 хв,"8,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50"
ab66873c636b6ecd7d3bcb7f69097e13,10 March 2021  08:41 AM,10 March 2021  08:58 AM,17 хв 46 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50"
ce48e7a3b2c22cef0283d092cc0f0356,10 March 2021  08:42 AM,10 March 2021  09:02 AM,19 хв 32 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50"
9dd6e144531d4461fac28beb889ffa15,10 March 2021  08:43 AM,10 March 2021  08:53 AM,9 хв 46 сек,"7,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,00","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,00","0,50","0,50"
0c9dac36b3f19b7f7b2f79f64b696dc4,10 March 2021  08:44 AM,10 March 2021  09:02 AM,18 хв 23 сек,"6,00","0,00","0,50","0,50","0,50","0,00","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,00"
5ae622c5c14814ff1bb9337a41b5ce5c,10 March 2021  08:44 AM,10 March 2021  08:57 AM,12 хв 8 сек,"3,00","0,50","0,00","0,00","0,50","0,00","0,00","0,00","0,00","0,50","0,50","0,00","0,00","0,50","0,50","0,00","0,00","0,00","0,00","0,00","0,00"
f0a895b4837e96d2f42ca7ae35f451ac,10 March 2021  08:51 AM,10 March 2021  09:09 AM,18 хв 25 сек,"6,00","0,00","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,50"
d745afe9160f202da78b5a4f129ce10d,10 March 2021  08:52 AM,10 March 2021  09:06 AM,14 хв 38 сек,"6,00","0,50","0,50","0,00","0,00","0,50","0,00","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,00"
bd133874ef4f924056f85e2e0444189b,10 March 2021  08:54 AM,10 March 2021  09:02 AM,8 хв 12 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
58caf6ecf4ce1f98166b2414e49d97d7,10 March 2021  08:55 AM,10 March 2021  09:03 AM,7 хв 57 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
90d9e55ba54d6b9f68c356957178bf23,10 March 2021  08:56 AM,10 March 2021  09:15 AM,18 хв 5 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
4691f89c3647902c431c95023f9663ef,10 March 2021  08:59 AM,10 March 2021  09:16 AM,17 хв 23 сек,"8,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50"
5d91cb61aad8e11982c0ce816ccdf8fe,10 March 2021  09:00 AM,10 March 2021  09:10 AM,10 хв 8 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50"
42ab5a6585629f3e336d034b07a3f0bb,10 March 2021  09:05 AM,10 March 2021  09:21 AM,16 хв 10 сек,"7,50","0,00","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,00"
e0e29d97e65210e7854b29276f133eec,10 March 2021  09:08 AM,10 March 2021  09:27 AM,18 хв 9 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
5a4070de696360e40536cd117011753b,10 March 2021  09:16 AM,10 March 2021  09:36 AM,20 хв,"7,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
59f211c6c5cb2e46cee4c8fbedbf9bbb,10 March 2021  10:06 AM,10 March 2021  10:13 AM,6 хв 19 сек,"8,00","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
ecddfc3c07799bc32e78d6447f3fcdab,10 March 2021  10:12 AM,10 March 2021  10:28 AM,15 хв 27 сек,"7,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,00","0,00","0,50"
e5a96f4bfb0e0716d18cf085e13a4a7a,10 March 2021  16:53 PM,10 March 2021  17:06 PM,13 хв 1 сек,"3,50","0,00","0,50","0,50","0,00","0,50","0,00","0,00","0,50","0,00","0,00","0,00","0,50","0,00","0,50","0,00","0,50","0,00","0,00","0,00","0,00"
fa266e9b0ab02aada4c3943cb37a3189,11 March 2021  11:24 AM,11 March 2021  11:30 AM,6 хв 9 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00"
54375b64f3bc6226171b0fa210a84158,11 March 2021  11:55 AM,11 March 2021  12:11 PM,15 хв 31 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50"
7cebdec264ec7487d1d2f2e864215d59,11 March 2021  11:58 AM,11 March 2021  12:10 PM,11 хв 39 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00"
4a0c8175a8e0668247b3bf718ad24d5b,11 March 2021  12:00 PM,11 March 2021  12:10 PM,9 хв 25 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
d536c51f5ae75f37000ebe0b172b9618,11 March 2021  12:02 PM,11 March 2021  12:13 PM,10 хв 48 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
59b8775d9d47088d6e8fb36af5a2cf87,11 March 2021  12:13 PM,11 March 2021  12:25 PM,12 хв 25 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00"
f6662d314e7d42c4cbdf4b1c8c8f4f0a,11 March 2021  12:21 PM,11 March 2021  12:27 PM,5 хв 57 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
ef95d42a7388f287ea4053dab433bbf0,11 March 2021  12:54 PM,11 March 2021  13:06 PM,12 хв 30 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
